raw_country,raw_institute,raw_source,identifier
be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07,15cdf21b-6dd3-41dd-afed-f249e7285462
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ae63fa39-d4e0-4d26-bda9-461d43cf2dff
uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07,38f8f9ac-fbac-40d4-b16f-dbaf0796bbd9
nl,wur,3-users_lifewatch_by_group_kpi_2023-11-07,d34be234-3347-489e-a408-6fbb8c16349e
nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07,f7473e01-6598-404f-b1b3-8bdcc041aecc
jp,jamstecgo,3-users_lifewatch_by_group_kpi_2023-11-07,688796df-e167-4c62-a6c4-d8f505522725
ca,dal,3-users_lifewatch_by_group_kpi_2023-11-07,25ddfab4-1c7d-4e71-98b3-3eeaf591b2ea
de,fli,3-users_lifewatch_by_group_kpi_2023-11-07,015c6c05-5af7-4d3c-a7d8-30886da66992
net,yjong,3-users_lifewatch_by_group_kpi_2023-11-07,51817a29-7718-4d19-976e-2581f9b835a2
br,yahoocom,3-users_lifewatch_by_group_kpi_2023-11-07,afe28423-7568-491a-ae4e-431150b7edf7
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,14416c94-ebd5-43cc-924b-d7290d2d29f4
net,cordioea,3-users_lifewatch_by_group_kpi_2023-11-07,73a7949f-c845-459b-ba9d-6ee683359446
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,21755ca1-895d-417d-9848-b65c9b23f533
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,38f4d351-0c1e-48a2-be21-475877599a37
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,a59392c2-ed8d-4397-86ae-b63fab72a955
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,d414fc8a-722a-497e-8535-bf9c691df075
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,ca8ec35e-6675-4a24-bc00-f5a907aa4cf1
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,214e4503-0075-4449-a024-76562caf67f5
tn,instmrnrt,3-users_lifewatch_by_group_kpi_2023-11-07,beec5687-cf76-4611-86eb-80dd2f482bfe
fr,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,b2e865d6-9af5-49ed-8430-f835bc7fb745
za,sanbiorg,3-users_lifewatch_by_group_kpi_2023-11-07,a2f1feb4-1234-4c0c-b886-6566f581b9ef
es,mdieo,3-users_lifewatch_by_group_kpi_2023-11-07,0a09c80b-5dd6-4bc4-acdf-7852d30b5138
fr,univ-lyon1,3-users_lifewatch_by_group_kpi_2023-11-07,bd8b4151-b08e-4191-a665-3ef99235b82b
at,univieac,3-users_lifewatch_by_group_kpi_2023-11-07,f885340a-310a-457a-8fc4-2ffd16ddcc19
be,UGent,3-users_lifewatch_by_group_kpi_2023-11-07,700b037f-a985-4b5f-b0ca-ff328a1372c2
be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07,db73f38e-14c7-4021-866d-d00bf85c613a
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,7c1272ce-1097-4ba2-8de3-3b00dffa2686
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,ad2a9e29-4514-4a5c-b606-4d345cea6fa2
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,109ec7a9-5f5a-4b27-82ff-a5bf62e7799f
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,b64096bd-02b4-4b72-ae08-009e84e76f28
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,151561fa-eb8c-457e-8ac4-6797893f0855
edu,duke,3-users_lifewatch_by_group_kpi_2023-11-07,6c8f85ef-02f0-4af9-9c67-9b4f645ab818
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,42217f33-9ea1-468b-a086-92bbbe3f30b3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c63c34d9-fff5-4746-81ef-e65299268beb
uk,casporg,3-users_lifewatch_by_group_kpi_2023-11-07,9d4fbc51-686b-4942-95da-f5c47de9a363
nz,aucklandac,3-users_lifewatch_by_group_kpi_2023-11-07,0381536c-b9ea-41ad-9c96-0d7632abb205
au,csiro,3-users_lifewatch_by_group_kpi_2023-11-07,389abe1b-a876-49ba-9b8d-b11f9e6c901d
com,katsanevakis,3-users_lifewatch_by_group_kpi_2023-11-07,dbc0db9f-f1f8-4e32-a644-66365df5c93d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ebe520f0-bd93-416c-a9a8-7ca4994fccfd
be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07,cca1b8d8-5be7-4cf4-99fa-08bc720c17fa
be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07,885d8371-95f1-4c8b-8774-3bc1661ae009
com,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,976afd90-19b1-47ac-aebe-a7bb3fdfe8c1
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,daaccb2e-8b17-44eb-912c-805b9e3c980c
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,1ef873ba-2124-4eeb-91ee-c3ff084ce6a7
gr,marineaegean,3-users_lifewatch_by_group_kpi_2023-11-07,041f56f1-2b51-4cea-8419-d4f3d92460aa
uk,nhmac,3-users_lifewatch_by_group_kpi_2023-11-07,f77ec533-61c9-4123-a0ca-7b93861f83fd
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,34244340-2a66-46e8-b297-167ad10655fb
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,fe212c58-290e-422b-b145-dd93f5becf3b
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,04149e94-8bd8-4631-bc13-6d03c728f8c4
be,Ugent,3-users_lifewatch_by_group_kpi_2023-11-07,8532b426-8cbf-4a7c-946c-5ed9fd4509a1
be,UGent,3-users_lifewatch_by_group_kpi_2023-11-07,b5b3a4ec-153e-4d90-9986-2d4d0f964368
be,UGent,3-users_lifewatch_by_group_kpi_2023-11-07,94431d55-e81e-4ae7-8912-3a6a774e0ca8
be,milieubelgie,3-users_lifewatch_by_group_kpi_2023-11-07,07f44778-02c5-480d-adf4-4f2d31fbf1d9
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,98cf3268-ab63-4557-8f36-6eb013b7380a
org,gbif,3-users_lifewatch_by_group_kpi_2023-11-07,37282284-c17e-490a-8dc8-ddac70065bc4
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,762a1815-5f60-41cb-a63a-0e6bd2b817a8
nl,maris,3-users_lifewatch_by_group_kpi_2023-11-07,8773f76f-2e6a-4c4b-b986-cb13d07ec407
com,amec,3-users_lifewatch_by_group_kpi_2023-11-07,52efe7b6-a0ca-4519-8df8-21fb75469226
ru,ocean,3-users_lifewatch_by_group_kpi_2023-11-07,88cc4fe9-d8df-4824-ae9a-4bd0824d384e
gr,bioluoa,3-users_lifewatch_by_group_kpi_2023-11-07,7a188ea8-4f94-4f1e-8c1a-738ceabf2ab2
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,992c7849-bd69-48e6-8510-f9a4abf5bb88
au,museumvicgov,3-users_lifewatch_by_group_kpi_2023-11-07,012fc9d8-ad19-4cb1-9969-b8d8b024b44f
be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07,0b42bea6-a63e-451a-9bc5-94f59cdd6408
uk,leedsac,3-users_lifewatch_by_group_kpi_2023-11-07,01952cf7-7ca1-4d81-b4d4-545d6ebc4fd2
de,snsb,3-users_lifewatch_by_group_kpi_2023-11-07,fcaa7717-5cd8-4948-b49f-91586180fc48
ca,eosubc,3-users_lifewatch_by_group_kpi_2023-11-07,2d864ea2-5ecd-4ac6-9f52-ad76d40c7eb3
edu,uab,3-users_lifewatch_by_group_kpi_2023-11-07,dd292b44-0ec7-4bcc-9286-8a6cab1f31c2
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,36ecbd87-149a-4afc-81b3-afb3cbb7d28f
ca,cogeco,3-users_lifewatch_by_group_kpi_2023-11-07,5b0b3622-20a7-4963-a5f4-9075844485fa
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,2520ec2f-ecc3-49be-bb35-3484480ee172
it,cmcc,3-users_lifewatch_by_group_kpi_2023-11-07,7cb686a4-6b36-413d-9387-c590e12a0e3f
uk,sotonac,3-users_lifewatch_by_group_kpi_2023-11-07,946bd28c-ebf4-4c0f-a22d-f90902ca95f8
uk,jnccgov,3-users_lifewatch_by_group_kpi_2023-11-07,467c8095-0cd2-46b1-bf48-0897f669f7a5
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,fe910a59-209d-4ebb-adab-8f0cf3e0a54a
dk,cowi,3-users_lifewatch_by_group_kpi_2023-11-07,8ee6395d-a7a0-4282-80ae-9ab5d8428b4b
com,mac,3-users_lifewatch_by_group_kpi_2023-11-07,b688669b-af04-4314-89fe-8881c992b2bd
fr,free,3-users_lifewatch_by_group_kpi_2023-11-07,519eb0a8-9ee9-4db4-9f15-ec2dc4fec17e
be,studentuantwerpen,3-users_lifewatch_by_group_kpi_2023-11-07,54b1a9f0-5e82-4242-8997-2256b684a231
uk,bgsac,3-users_lifewatch_by_group_kpi_2023-11-07,6bd68bee-2d76-4b27-9733-9aaca96362d6
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,a03581dc-3251-46fc-99cd-f41d82400233
be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07,abb61485-701c-43a1-8ca1-89fb12237068
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,089b7f43-2705-4617-8f57-5d999eb1cd67
cn,scsioac,3-users_lifewatch_by_group_kpi_2023-11-07,767be6d4-a6ed-47da-a3fa-f3219c124f67
com,qq,3-users_lifewatch_by_group_kpi_2023-11-07,5df59313-3ab4-48be-8b57-4cdc710aaff8
com,126,3-users_lifewatch_by_group_kpi_2023-11-07,fc625e2d-df01-4dc7-8808-315c278b2d40
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,c042e0e3-390a-4cb4-b535-6c4b0413cbd7
com,126,3-users_lifewatch_by_group_kpi_2023-11-07,33e386bd-304d-40d3-a617-d364a631e009
cn,sklececnuedu,3-users_lifewatch_by_group_kpi_2023-11-07,af0f1b27-f11e-4731-b7a9-4e070f393a40
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,3050d1f0-6ef1-47e4-a514-325b4db12210
com,126,3-users_lifewatch_by_group_kpi_2023-11-07,7714c865-63f5-49d9-a19b-1f561ba64d80
cn,oucedu,3-users_lifewatch_by_group_kpi_2023-11-07,70851f8a-b286-4081-884c-f01bf2726df7
com,163,3-users_lifewatch_by_group_kpi_2023-11-07,43e87061-7676-47ae-91ee-7c877c576c01
com,163,3-users_lifewatch_by_group_kpi_2023-11-07,098d9cab-6d47-4f39-b154-bb2289f65f6b
cn,xmuedu,3-users_lifewatch_by_group_kpi_2023-11-07,6adf15b0-63c2-467c-8248-6bbd105dba6e
com,sina,3-users_lifewatch_by_group_kpi_2023-11-07,d803b853-5322-4c7d-8c7c-a1942190e1b5
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,5b6ec65b-e862-498d-ba2b-9ce273283bc5
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,1bd40883-659a-4db3-8c95-8755246c8c32
cn,ecsfac,3-users_lifewatch_by_group_kpi_2023-11-07,369fcb6c-00c6-4368-8fe8-4e0450248ee1
cn,oucedu,3-users_lifewatch_by_group_kpi_2023-11-07,8e96f5b6-3f10-4710-82fe-1e0e0e343a0f
de,bsh,3-users_lifewatch_by_group_kpi_2023-11-07,fc4aaa68-c327-44c6-9efa-d7de74e560fc
be,imdc,3-users_lifewatch_by_group_kpi_2023-11-07,df92d530-fef8-4bcb-86bf-6f67552b3f2e
it,tsismarcnr,3-users_lifewatch_by_group_kpi_2023-11-07,2325f016-e2f9-4311-8f85-4c093d1b88ff
fr,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,ea327171-4f00-4f1d-a852-1e310e03d867
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,048f7dca-a212-495e-a4e5-33ef4efc1c69
net,laposte,3-users_lifewatch_by_group_kpi_2023-11-07,fbd1f24d-fe98-4742-85ce-3b62dd3aebde
edu,ldeocolumbia,3-users_lifewatch_by_group_kpi_2023-11-07,0b6f8b1a-e2db-469d-912e-e52fcc1b074c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,5f050fb8-2529-4aca-a114-7b07b4c380ff
eu,eeaeuropa,3-users_lifewatch_by_group_kpi_2023-11-07,9f5e4a07-89cd-4b10-a9eb-4c63dc64645b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,41983440-9dd6-458a-958d-0ab73f30c15b
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,60bbedeb-ffac-433d-9619-d49cecfadeaa
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,363fcc4e-5275-4367-b6ec-c97f227b3250
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,f560b3bc-8a83-46c6-8b17-62a03b060117
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,de44c2f4-375b-41a2-8637-333115acf22b
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,e6ea48c7-5b1f-427a-9f82-58ec6208b3a9
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,9335f3ff-b6b7-438b-b92f-0e82bbe908c1
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,968e97c9-34c7-47d3-8dbd-188a7d92bb3d
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,f1fad62a-9595-4430-9169-888bc2725bbd
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,56bf192a-e3e9-46ce-8da1-c5a238c4a1ea
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,ad194087-f2a3-4d0f-ac4b-73d46259ee57
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,12c6dbb2-89ee-4077-9b35-d82b226eb837
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,6ac929ae-c999-426f-bd9c-fca4b78452a0
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,2e7048dc-956d-4674-8f50-18c96918ba91
cn,qdioac,3-users_lifewatch_by_group_kpi_2023-11-07,011f8b6a-33f0-4693-b0c9-b5922fe058b2
cn,scsioac,3-users_lifewatch_by_group_kpi_2023-11-07,0284b222-2774-473c-b646-0da6a771256f
cn,scsioac,3-users_lifewatch_by_group_kpi_2023-11-07,d5e67e2b-ae27-46e0-886d-77973f936e12
cn,msqdioac,3-users_lifewatch_by_group_kpi_2023-11-07,c90ec7b6-053f-4ebe-8a34-49d7fdcabfb1
com,ecadi,3-users_lifewatch_by_group_kpi_2023-11-07,1f0724ff-aae3-42e3-b738-8a038574e9f2
cn,psychac,3-users_lifewatch_by_group_kpi_2023-11-07,394d997d-f844-4080-97cb-2328c95bae4d
com,163,3-users_lifewatch_by_group_kpi_2023-11-07,6ccbfd55-ee5e-4e7e-ae98-1a938e84b051
cn,fudanedu,3-users_lifewatch_by_group_kpi_2023-11-07,a7b25ac1-d344-4d94-b8e3-9a27534cb822
com,126,3-users_lifewatch_by_group_kpi_2023-11-07,183946ec-d565-4898-993b-64cf4206a32f
pl,ibwpangda,3-users_lifewatch_by_group_kpi_2023-11-07,1f26db5d-5fc7-4d8a-b045-3b559b040dc2
fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07,792ab486-473f-4b0d-b99d-4ff78b3bfc95
de,init,3-users_lifewatch_by_group_kpi_2023-11-07,0693aafa-4995-40f2-99ab-decdfa450321
de,uni-hamburg,3-users_lifewatch_by_group_kpi_2023-11-07,042dbb04-c35c-413c-8e3f-3c5f73dfb95f
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c338c1f2-bcaf-4450-a6a1-71b9afccf91c
com,ettsolutions,3-users_lifewatch_by_group_kpi_2023-11-07,7adad200-f4ba-4277-a7a7-112b5845d770
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,c5b4a56b-afaa-4d8f-a34b-9595a6fa8dda
fr,u-bordeaux,3-users_lifewatch_by_group_kpi_2023-11-07,ade84aae-c403-459b-95d8-7bb489502f55
fr,mnhn,3-users_lifewatch_by_group_kpi_2023-11-07,8bddd556-46ed-483e-8414-e9806be1dcad
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,963ac6db-1a40-4463-85df-80646edbc0b6
se,nrm,3-users_lifewatch_by_group_kpi_2023-11-07,103fd8a4-49c6-4bd7-b74f-ec3fadae689c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,36d96309-7a57-4f59-a539-809eab69db29
nz,niwaco,3-users_lifewatch_by_group_kpi_2023-11-07,27a0465d-5f29-4f2e-a7a4-a69e217b8a4f
de,mail,3-users_lifewatch_by_group_kpi_2023-11-07,75664877-5ca5-4909-bd0b-ae3c26348117
ru,yandex,3-users_lifewatch_by_group_kpi_2023-11-07,ef9df26e-0163-44ef-b095-fdf587a6d0ce
org,ospar,3-users_lifewatch_by_group_kpi_2023-11-07,b21d8660-dbc7-42ec-a7d2-010c08fb5309
be,inbo,3-users_lifewatch_by_group_kpi_2023-11-07,4ef5345c-f785-4894-b962-28cf689d413b
uk,lancasterac,3-users_lifewatch_by_group_kpi_2023-11-07,5d2a5d30-2508-4aae-97bc-ddf2ca83da78
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,23994bf3-c31c-4aca-a72c-4befc68e7c57
au,museumvicgov,3-users_lifewatch_by_group_kpi_2023-11-07,2f931eb1-8a27-465b-86c3-9a146b70829b
au,intasnet,3-users_lifewatch_by_group_kpi_2023-11-07,48807c30-348c-4ec3-9383-5414925c2a31
au,intasnet,3-users_lifewatch_by_group_kpi_2023-11-07,367282a7-cca1-4172-a72f-cafcefa31664
it,unimore,3-users_lifewatch_by_group_kpi_2023-11-07,6b7d7049-ddf9-4994-9428-6e7c168da8cd
edu,eckerd,3-users_lifewatch_by_group_kpi_2023-11-07,f96cea56-66da-4a57-bca3-6e7661964255
com,hrwallingford,3-users_lifewatch_by_group_kpi_2023-11-07,f5789b5a-b645-4232-ab3b-ff005f67a5af
jp,geccu-tokyoac,3-users_lifewatch_by_group_kpi_2023-11-07,edb7f063-432e-4b7e-998c-fb3a4b15c942
es,azti,3-users_lifewatch_by_group_kpi_2023-11-07,79197a42-c9b6-4809-a523-6c71567f811e
be,inbo,3-users_lifewatch_by_group_kpi_2023-11-07,87c90526-c234-4dc8-badf-d3ea7824e3e3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,65d125d8-2a7e-4955-8f00-737186094128
uk,nocsotonac,3-users_lifewatch_by_group_kpi_2023-11-07,f961ab36-efc3-4595-8465-f4661992b5f2
ie,marine,3-users_lifewatch_by_group_kpi_2023-11-07,306b5423-0e9a-4a54-9174-97013fa8fd54
uk,st-andrewsac,3-users_lifewatch_by_group_kpi_2023-11-07,df006bd8-0b24-4926-9b78-70327a7e5fd6
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f592631d-06c2-493c-9e31-751d826d9278
edu,ub,3-users_lifewatch_by_group_kpi_2023-11-07,a08406a9-3e08-4c12-bbfa-10b4e4398573
it,tsismarcnr,3-users_lifewatch_by_group_kpi_2023-11-07,427df865-0629-4932-8540-b8df102a9682
es,icmancsic,3-users_lifewatch_by_group_kpi_2023-11-07,6848526a-2d6b-4d13-87ac-ce5af44778a0
hr,izor,3-users_lifewatch_by_group_kpi_2023-11-07,704b7d14-499b-44d9-8d24-0e4be94ff0d5
hr,izor,3-users_lifewatch_by_group_kpi_2023-11-07,d87d1c2e-525b-4913-8355-4747a55d9c03
mt,umedu,3-users_lifewatch_by_group_kpi_2023-11-07,709c05cb-8c39-4683-a798-c087823967ea
uk,sotonac,3-users_lifewatch_by_group_kpi_2023-11-07,6db7e5f7-0474-4728-955a-2cd568e5b8ef
hr,izor,3-users_lifewatch_by_group_kpi_2023-11-07,0c31e2fb-1ca4-4819-9528-e770f4393556
tr,istanbuledu,3-users_lifewatch_by_group_kpi_2023-11-07,5b7bfb55-3441-4bf5-8ae7-0ca5a1f8a1af
uk,sotonac,3-users_lifewatch_by_group_kpi_2023-11-07,e818939c-9e5a-4a08-8d5f-0dee79653c3f
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,09af90e7-a0c7-4cb8-a26d-2375c176389a
cz,butbncas,3-users_lifewatch_by_group_kpi_2023-11-07,3a77f865-2aa3-4e75-aeba-6b1fe04823a1
uk,sotonac,3-users_lifewatch_by_group_kpi_2023-11-07,0383dfe5-5d93-4ec8-a40b-786477703a9d
com,magicseaweed,3-users_lifewatch_by_group_kpi_2023-11-07,3420470e-31e1-4e71-a8ce-fda47e689f55
es,viieo,3-users_lifewatch_by_group_kpi_2023-11-07,843ae5b1-336b-4e26-b1db-9dbade3e371e
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e4d6016c-7a10-43a7-a403-f176d1da6be0
org,entangled-bank-lab,3-users_lifewatch_by_group_kpi_2023-11-07,2d9afd0b-d7ef-49c2-af6b-e81dee665359
de,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07,40118cb8-4105-4ecb-8c46-d4e2989ac7bf
org,unesco,3-users_lifewatch_by_group_kpi_2023-11-07,768149b8-50c6-4614-9b77-b49bb72e5bef
uk,bluelobsterco,3-users_lifewatch_by_group_kpi_2023-11-07,133f98e5-7b5f-41f2-af97-8f533e4eca70
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,0fab453f-202e-40c6-8534-67fa6fcf71a5
be,ulgac,3-users_lifewatch_by_group_kpi_2023-11-07,85690a67-e5ec-4dc4-8f0b-dd1e6e5363af
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,e9cc4678-b8da-44cc-96b4-eca12d26378b
fr,ifremer,3-users_lifewatch_by_group_kpi_2023-11-07,77bbc429-8879-489b-bd16-bb46adb7f5ea
se,nrm,3-users_lifewatch_by_group_kpi_2023-11-07,9f536383-8974-4652-982f-73dac454fc43
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f88c3ee5-7a0a-4eda-b7b8-9acba2266799
uk,mbaac,3-users_lifewatch_by_group_kpi_2023-11-07,269facd1-0f0d-481e-b19a-f0d4800d355e
fr,mnhn,3-users_lifewatch_by_group_kpi_2023-11-07,14d7aee3-6e0f-4ed9-9eaa-c4311504ddaf
com,dhigroup,3-users_lifewatch_by_group_kpi_2023-11-07,76902340-a503-47d5-9f62-7de0805ca7a4
de,io-warnemuende,3-users_lifewatch_by_group_kpi_2023-11-07,38060ab1-4897-47d4-b613-cc5c42644d92
ie,techworks,3-users_lifewatch_by_group_kpi_2023-11-07,17c93540-5d66-44ce-8458-df292d4c7eb2
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,42f1409d-9a72-43c7-8c51-9fd4ac4c5362
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,bafdebbe-4bbe-4b04-aa8b-a99fc160750f
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,41cf92ac-8e91-4a84-be7c-ed10608423ae
eu,jrceceuropa,3-users_lifewatch_by_group_kpi_2023-11-07,d7e5fe6b-3559-4506-a0a3-2045f5d0594b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,c8fe2b40-1db5-44fc-a332-ccf7e6b70f9d
fr,etuuniv-poitiers,3-users_lifewatch_by_group_kpi_2023-11-07,c0e6b421-f641-4c64-82fc-ceaa2f923a22
it,isprambiente,3-users_lifewatch_by_group_kpi_2023-11-07,482d212c-ef75-42d5-8a34-c033139f3194
be,UGent,3-users_lifewatch_by_group_kpi_2023-11-07,8c109034-f318-41b5-8193-f19b20f230f5
be,UGent,3-users_lifewatch_by_group_kpi_2023-11-07,8a297891-f736-4e31-99e5-28457f829ed4
br,ibusp,3-users_lifewatch_by_group_kpi_2023-11-07,541aab70-0397-4140-9044-440e56f034cb
uk,emailulsterac,3-users_lifewatch_by_group_kpi_2023-11-07,4c1ca4a3-3a58-4535-87f2-59f273fa43f3
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,0af15367-3539-45ea-8e5c-af4866cd3c06
nl,wur,3-users_lifewatch_by_group_kpi_2023-11-07,7a3c799f-8d57-47b0-929a-546f5a6c3e49
com,geomarinetech,3-users_lifewatch_by_group_kpi_2023-11-07,b127ace6-0288-4c06-8734-be819e880d66
be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07,984ab414-4fd7-40f1-81d6-8aef99cf33fa
edu,scienceoregonstate,3-users_lifewatch_by_group_kpi_2023-11-07,ecafcacd-bbdc-4df2-9e45-5e501ecdb144
edu,esf,3-users_lifewatch_by_group_kpi_2023-11-07,c61fb42c-d591-4a98-aed7-cb3b8e432e67
it,veismarcnr,3-users_lifewatch_by_group_kpi_2023-11-07,4ee37e7d-dcd4-44a9-9656-880c6ca85047
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,18a8168b-2abd-4bc8-be4b-c35306b19b6d
se,slu,3-users_lifewatch_by_group_kpi_2023-11-07,81d87252-0442-49cc-914e-92d760cb32d1
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,710143d2-c133-42b1-9e5d-898d60502d83
ar,cenpat-conicetgob,3-users_lifewatch_by_group_kpi_2023-11-07,151288f4-43a2-46a0-9a3f-81a63192709d
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,ae1844db-13c3-43b7-8ab9-b4c54f63f254
de,uni-hamburg,3-users_lifewatch_by_group_kpi_2023-11-07,a8549e58-78ee-4eff-86ad-633bc6ff997b
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,f5f86577-f1af-4029-890c-fe170b05ac20
net,gmx,3-users_lifewatch_by_group_kpi_2023-11-07,cfd57cd2-7354-4da6-9605-5f413148c159
com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07,7bbc9653-12df-4910-ad7e-67b8fda86f9a
au,ntgov,3-users_lifewatch_by_group_kpi_2023-11-07,1a5d3c42-6e87-4b56-acbe-d49eaa250109
au,agricwagov,3-users_lifewatch_by_group_kpi_2023-11-07,fd746bf7-ac10-4b9a-a6a3-73ab05081b35
il,tauextauac,3-users_lifewatch_by_group_kpi_2023-11-07,133b2430-c420-44c0-aad7-20213226e268
it,unipv,3-users_lifewatch_by_group_kpi_2023-11-07,b1da4f94-cfdf-4052-b626-d43d61455a25
it,unipv,3-users_lifewatch_by_group_kpi_2023-11-07,c9723f38-7534-45c1-8261-cc9af98045b9
za,sunac,3-users_lifewatch_by_group_kpi_2023-11-07,b542727d-a936-4a17-b64d-be872270d46d
au,austmusgov,3-users_lifewatch_by_group_kpi_2023-11-07,a06fc65d-fae3-4598-85dd-afea8de20b3e
fr,univ-amu,3-users_lifewatch_by_group_kpi_2023-11-07,99788e0b-5564-40e4-8d6a-ec1df07232e6
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,2afb1a64-43af-46ed-9a6d-4d588e8a546c
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,a343046d-625a-4cb5-917f-4d941acc98aa
pl,mirgov,3-users_lifewatch_by_group_kpi_2023-11-07,d8dfd075-0ced-4474-be5a-16767a78a015
uk,cefasco,3-users_lifewatch_by_group_kpi_2023-11-07,3180d1f3-f9c2-44b9-af52-050fb302d81e
com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07,a202014b-ee49-4596-878e-c04a04fb3d66
uk,basac,3-users_lifewatch_by_group_kpi_2023-11-07,801a58c0-9308-4e1b-8ca3-727370c3aa2a
